"NS","ND","NF","Entropy","LA","LD","LT","SOL","NTM","FN","NDEV","AGE","EXP","REXP","Complexity","if_add","if_del","if_chg","elseif_add","elseif_del","else_add","else_del","else_chg","for_add","for_del","for_chg","while_add","while_del","while_chg","do_chg","break_add","break_del","continue_del","switch_del","switch_chg","case_add","case_del","case_chg","default_add","default_del","return_add","return_del","try_add","try_del","try_chg","catch_add","catch_del","throw_add","throw_del","throw_chg","throws_add","throws_del","finally_add","final_add","final_del","static_add","static_del","synchronized_add","synchronized_del","synchronized_chg","loop_add","loop_del","loop_chg","expVariable_add","expVariable_del","expParameter_add","expParameter_del","externalCall_add","externalCall_del","average_time","Runtime","Cpu_user","Cpu_sys","Mem_rss","Mem_vms","Io_read","Io_write"
0,11,9,1,4,0,0,2,0,10,3,2,6,0,0,8,0,0,11,0,14,0,0,0,0,5,19,16,0,0,0,0,0,0,0,12,18,0,0,0,19,17,0,0,10,15,0,0,7,17,14,0,0,0,0,5,18,16,18,0,13,0,0,0,0,0,12,9,11,0,0,0,0,0,0,0,0
0,13,11,1,5,3,0,1,0,12,4,2,7,4,5,9,9,0,14,0,17,0,0,0,0,6,21,17,0,0,0,0,21,18,0,15,0,0,0,0,19,20,0,0,11,16,0,0,8,19,15,0,0,0,0,7,21,17,18,0,16,0,0,0,0,0,15,4,10,0,0,0,0,0,0,0,0
0,14,12,1,7,4,0,2,0,14,5,3,10,6,7,10,0,0,16,0,19,0,0,0,0,8,0,21,0,0,0,0,23,21,0,17,23,0,0,0,21,21,0,0,13,18,0,0,9,22,15,0,0,0,23,9,21,21,22,0,20,15,0,0,0,0,16,6,11,0,0,0,0,0,0,0,0
0,13,10,2,4,0,0,1,0,12,0,3,7,5,0,8,0,0,14,0,16,0,0,0,0,5,18,17,0,0,0,0,19,0,0,15,18,0,0,0,17,17,0,0,9,16,0,0,6,17,14,0,0,0,19,7,17,17,17,0,0,15,0,0,0,0,13,5,11,0,0,0,0,0,0,0,0
0,12,10,2,4,0,0,1,0,11,0,3,7,5,0,8,0,0,10,0,16,0,0,0,0,6,20,16,0,0,0,0,20,0,0,14,19,0,0,0,19,18,0,0,9,15,0,0,6,17,13,0,0,0,21,6,19,17,15,0,0,13,0,0,0,0,13,5,9,0,0,0,0,0,0,0,0
0,12,9,1,3,0,0,1,0,10,0,2,8,5,0,8,0,0,11,0,15,0,0,0,0,6,15,15,0,0,0,0,15,0,0,15,15,0,0,0,15,15,0,0,9,15,0,0,7,15,15,0,0,0,15,7,15,15,15,0,0,14,0,0,0,0,13,4,9,0,0,0,0,0,0,0,0
0,13,10,1,3,0,0,1,0,11,0,2,8,5,0,9,0,0,14,0,15,0,0,0,0,6,18,15,0,0,0,0,17,0,0,15,17,0,0,0,16,16,0,0,12,15,0,0,6,17,15,0,0,0,17,7,16,16,16,0,0,14,0,0,0,0,14,4,10,0,0,0,0,0,0,0,0
0,11,9,1,4,0,0,1,0,10,3,2,6,0,0,8,0,0,11,0,15,0,0,0,0,5,17,16,0,0,0,0,16,0,0,13,16,0,0,0,16,16,0,0,9,14,0,0,7,16,13,0,0,0,18,5,13,15,16,0,0,11,0,0,0,0,12,5,9,0,0,0,0,0,0,0,0
0,11,8,1,4,0,0,1,0,10,3,2,6,0,0,7,0,0,10,0,14,0,0,0,0,5,18,14,0,0,0,0,17,0,0,13,18,0,0,0,15,16,0,0,9,13,0,0,7,17,13,0,0,0,18,6,13,14,16,0,0,11,0,0,0,0,12,5,9,0,0,0,0,0,0,0,0
0,10,8,1,4,0,0,1,0,9,3,2,6,0,0,7,0,0,9,0,12,0,0,0,0,5,15,13,0,0,0,0,14,0,0,12,14,0,0,0,13,13,0,0,9,12,0,0,7,13,11,0,0,0,16,5,12,13,13,0,0,10,0,0,0,0,11,5,8,0,0,0,0,0,0,0,0
0,13,11,1,5,0,0,2,0,12,4,3,7,0,0,9,0,0,13,0,17,0,0,0,0,6,20,17,0,0,0,0,22,0,0,15,20,0,0,0,19,18,0,0,10,16,0,0,8,20,14,0,0,0,21,6,20,19,18,0,0,14,0,0,0,0,14,6,11,0,0,0,0,0,0,0,0
0,11,9,1,4,0,0,1,0,10,3,2,6,0,0,7,0,0,10,0,16,0,0,0,0,5,20,17,0,21,0,0,20,0,0,15,20,0,0,0,19,18,0,0,9,16,0,0,7,19,14,0,0,0,22,5,18,17,18,0,0,12,0,0,0,0,13,5,8,0,0,0,0,0,0,0,0
0,12,10,1,5,0,0,2,0,11,4,3,7,0,0,9,0,0,13,0,15,0,0,0,0,6,19,17,0,20,0,0,20,0,0,14,18,0,0,0,18,17,0,0,10,16,0,0,8,18,13,0,0,0,20,7,17,17,17,0,0,12,0,0,0,0,13,6,10,0,0,0,0,0,0,0,0
0,10,9,1,4,0,0,1,0,9,3,2,5,0,0,7,0,0,10,0,13,0,0,0,0,5,17,15,0,17,0,0,16,0,0,13,16,0,0,0,14,15,0,0,8,13,0,0,6,16,13,0,0,0,17,5,13,14,16,0,0,12,0,0,0,0,11,5,8,0,0,0,0,0,0,0,0
0,14,10,1,5,0,0,2,0,12,4,3,8,0,0,9,0,0,13,0,17,0,0,0,0,7,21,18,0,21,0,0,19,0,0,16,21,0,0,0,19,19,0,0,11,17,0,0,8,20,16,0,0,0,21,7,17,18,19,0,0,14,0,0,0,0,15,6,11,0,0,0,0,0,0,0,0
0,15,12,1,5,0,0,2,0,13,4,3,8,0,0,10,0,0,14,0,17,0,0,0,0,6,17,17,0,17,0,0,17,0,0,17,17,0,0,0,17,17,0,0,11,17,0,0,9,17,17,0,0,0,17,7,17,17,17,0,0,14,0,0,0,0,16,6,12,0,0,0,0,0,0,0,0
0,14,11,1,5,0,0,2,0,12,4,3,8,0,0,9,0,0,15,0,17,0,0,0,0,6,22,17,0,22,0,0,21,0,0,16,22,0,0,0,20,20,0,0,10,18,0,0,8,21,15,0,0,0,23,6,20,19,20,0,0,13,0,0,0,0,15,7,11,0,0,0,0,0,0,0,0
0,12,9,1,4,0,0,1,0,11,3,2,7,0,0,8,0,0,12,0,15,0,0,0,0,6,20,15,0,20,0,0,20,0,0,14,19,0,0,0,18,17,0,0,9,15,0,0,8,18,13,0,0,0,20,5,19,16,16,0,0,12,0,0,0,0,13,6,10,0,0,0,0,0,0,0,0
0,13,11,1,4,0,0,1,0,11,3,2,7,0,0,9,0,0,11,0,17,0,0,0,0,5,21,16,0,21,0,0,20,0,0,15,20,0,0,0,19,19,0,0,11,16,0,0,8,20,14,0,0,0,22,5,22,18,20,0,0,12,0,0,0,0,14,6,10,0,0,0,0,0,0,0,0
0,13,10,1,5,0,0,2,0,11,4,3,7,0,0,9,0,0,11,0,16,0,0,0,0,6,21,15,0,22,0,0,20,0,0,15,20,0,0,0,18,18,0,0,9,16,0,0,9,20,12,0,0,0,19,8,20,17,17,0,0,11,0,0,0,0,14,6,10,0,0,0,0,0,0,0,0
0,13,10,1,5,0,0,2,0,11,4,3,7,0,0,9,0,0,13,0,15,0,0,0,0,6,16,15,0,17,13,0,15,0,0,0,16,0,0,0,16,15,0,0,10,15,0,0,8,16,14,0,0,0,18,6,17,15,15,0,0,12,0,0,0,0,14,6,10,0,0,0,0,0,0,0,0
0,12,10,2,5,0,0,1,0,11,4,3,7,0,0,9,0,0,10,0,14,0,0,0,0,7,17,15,0,17,13,0,18,0,0,0,16,0,0,0,15,15,0,0,10,14,0,0,8,16,12,0,0,0,18,6,15,15,15,0,0,12,0,0,0,0,13,6,10,0,0,0,0,0,0,0,0
0,13,10,1,4,0,0,1,0,11,3,2,8,0,0,9,0,0,11,0,17,0,0,0,0,5,20,16,0,21,14,0,21,0,0,0,20,0,0,0,19,18,0,0,8,17,0,0,7,20,14,0,0,0,22,3,20,16,15,0,0,12,0,0,0,0,15,6,10,0,0,0,0,0,0,0,0
0,10,9,1,4,0,0,1,0,9,3,2,6,0,0,7,0,0,8,0,14,0,0,0,0,5,18,14,0,18,11,0,18,0,0,0,17,0,0,0,16,15,11,0,9,14,0,0,6,16,12,0,0,0,18,5,18,14,13,0,13,10,0,0,0,0,12,5,8,0,0,0,0,0,0,0,0
0,14,11,1,5,0,0,2,0,12,4,3,8,0,0,10,0,0,13,0,18,0,0,0,0,6,23,18,0,24,15,0,23,0,0,0,22,0,0,0,21,20,15,0,12,19,0,0,9,22,16,0,0,0,24,6,20,18,16,0,17,13,0,0,0,0,16,7,10,0,0,0,0,0,0,0,0
0,11,9,1,4,0,0,1,0,9,3,2,6,0,0,7,0,0,9,0,14,0,0,0,0,5,18,16,0,18,11,0,17,0,0,0,17,0,0,0,15,16,11,0,8,14,0,0,6,17,11,0,0,0,17,4,17,14,13,0,13,10,0,0,0,0,12,5,8,0,0,0,0,0,0,0,0
0,12,10,1,5,0,0,2,0,10,4,3,7,0,0,8,0,0,10,0,15,0,0,0,0,6,21,14,0,22,13,0,21,0,0,0,19,0,0,0,18,17,13,0,10,17,0,0,7,20,14,0,0,0,23,5,17,16,17,0,15,11,0,0,0,0,14,6,9,0,0,0,0,0,0,0,0
0,12,10,1,4,0,0,2,0,10,4,3,7,0,0,8,0,0,11,0,17,0,0,0,0,6,21,13,0,21,12,0,20,0,0,0,20,0,0,0,18,17,12,0,10,17,0,0,7,19,15,0,0,0,21,5,21,16,17,0,14,11,0,0,0,0,13,5,9,0,0,0,0,0,0,0,0
0,13,11,1,5,0,0,2,0,12,4,3,7,0,0,9,0,0,12,0,18,0,0,0,0,6,23,22,0,23,14,0,22,0,0,0,22,0,0,0,21,20,14,0,10,19,0,0,8,22,15,0,0,0,22,6,19,18,18,0,17,13,0,0,0,0,16,6,10,0,0,0,0,0,0,0,0
0,10,8,1,3,0,0,2,0,8,3,2,5,0,0,6,0,0,7,0,13,0,0,0,0,4,17,14,0,17,11,0,17,0,0,0,16,0,0,0,16,15,11,0,7,15,0,0,6,16,11,0,0,0,18,5,16,14,14,0,13,9,0,0,0,0,12,4,7,0,0,0,0,0,0,0,0
0,13,9,1,4,0,0,2,0,11,3,2,7,0,0,8,0,0,10,0,18,0,0,0,0,6,21,18,0,21,14,0,21,0,0,0,21,0,0,0,20,19,15,0,10,18,0,0,7,20,17,0,0,0,21,5,21,18,18,0,17,12,0,0,0,0,16,6,10,0,0,0,0,0,0,0,0
0,12,9,1,3,0,0,1,0,10,3,2,6,0,0,7,0,0,11,0,16,0,0,0,0,4,20,15,0,20,13,0,20,0,0,0,18,0,0,0,17,17,13,0,8,16,0,0,7,19,14,0,0,0,20,6,15,15,15,0,15,11,0,0,0,0,14,5,8,0,0,0,0,0,0,0,0
0,12,9,1,4,0,0,2,0,10,3,2,7,0,0,8,0,0,12,0,17,0,0,0,0,5,21,17,0,22,13,0,20,0,0,0,20,0,0,0,19,18,13,0,8,18,0,0,8,20,14,0,0,0,22,5,20,16,16,0,15,11,0,0,0,0,15,6,9,0,0,0,0,0,0,0,0
0,11,9,1,3,0,0,2,0,9,3,2,6,0,0,7,0,0,9,0,16,0,0,0,0,5,19,18,0,19,12,0,19,0,0,0,19,0,0,0,18,18,12,0,9,17,0,0,6,19,13,0,0,0,19,4,19,16,15,0,15,10,0,0,0,0,14,5,8,0,0,0,0,0,0,0,0
0,14,11,1,4,0,0,2,0,11,3,2,7,0,0,9,0,0,12,0,18,0,0,0,0,5,21,19,0,21,14,0,22,0,0,0,20,0,0,0,19,19,14,0,10,18,0,0,8,20,15,0,0,0,19,5,15,18,18,0,17,13,0,0,0,0,16,6,11,0,0,0,0,0,0,0,0
0,11,8,1,4,0,0,2,0,9,3,2,6,0,0,7,0,0,11,0,15,0,19,0,0,5,19,14,0,19,12,0,20,0,0,0,18,0,0,0,15,16,13,0,8,15,0,0,6,18,14,0,0,0,17,3,15,15,15,0,15,10,0,0,0,0,14,5,8,0,0,0,0,0,0,0,0
0,12,10,1,4,0,0,2,0,10,3,2,7,0,0,8,0,0,11,0,17,0,22,0,0,6,22,17,0,23,13,0,23,0,0,0,21,0,0,0,19,18,14,0,8,18,0,0,8,20,13,0,0,0,22,5,20,17,20,0,16,12,0,0,0,0,15,5,9,0,0,0,0,0,0,0,0
0,11,9,1,3,0,0,1,0,10,2,1,6,0,4,8,0,0,13,0,17,0,22,0,0,5,21,19,0,22,13,0,21,0,0,0,21,0,0,0,19,19,12,0,8,18,0,0,7,20,14,0,0,0,22,4,21,18,18,0,16,11,0,0,0,0,15,6,9,0,0,0,0,0,0,0,0
0,11,9,1,5,0,0,2,0,9,4,3,6,0,4,7,0,0,10,0,15,0,20,0,0,5,20,13,0,20,12,0,19,0,0,0,19,0,0,0,18,17,12,0,8,16,0,0,6,18,10,0,0,0,20,5,20,15,14,0,14,10,0,0,0,0,13,5,8,0,0,0,0,0,0,0,0
0,12,9,1,3,0,0,1,0,10,2,1,6,0,2,8,0,0,12,0,16,0,22,0,0,4,21,16,0,22,13,0,20,0,0,0,20,0,0,0,19,18,13,0,10,17,0,0,7,19,13,0,0,0,22,3,22,16,16,0,15,11,0,0,0,0,14,5,9,0,0,0,0,0,0,0,0
0,10,8,1,3,0,0,1,0,9,2,1,5,0,2,7,0,0,10,0,15,0,18,0,0,4,18,14,0,19,12,0,17,0,0,0,17,0,0,0,16,16,11,0,8,16,0,0,6,17,11,0,0,0,18,3,16,15,14,0,13,10,0,0,0,0,13,4,8,0,0,0,0,0,0,0,0
0,14,11,1,5,0,0,1,0,12,3,2,7,0,4,9,0,0,14,0,18,0,23,0,0,6,22,18,0,23,15,0,21,0,0,0,22,0,0,0,21,20,15,0,10,19,0,0,8,21,16,0,0,0,22,5,23,18,17,0,16,13,0,0,0,0,16,6,10,0,0,0,0,0,0,0,0
0,11,8,1,4,0,0,2,0,10,3,2,7,0,5,8,0,0,12,0,14,0,19,0,0,6,19,14,0,19,12,0,15,0,0,0,17,0,0,0,16,14,12,0,9,15,0,0,7,18,13,0,0,0,19,6,13,14,13,0,13,11,0,0,0,0,13,5,8,0,0,0,0,0,0,0,0
0,11,8,1,3,0,0,2,0,9,3,2,5,0,3,7,0,0,11,0,17,0,22,0,0,4,21,17,0,22,13,0,20,0,0,0,20,0,0,0,19,18,12,0,8,17,0,0,6,19,14,0,0,0,22,4,16,16,16,0,15,10,0,0,0,0,14,4,7,0,0,0,0,0,0,0,0
0,11,8,1,4,0,0,1,0,9,3,2,6,0,3,7,0,0,12,0,15,0,16,0,0,5,16,15,0,16,13,0,16,0,0,0,16,0,0,0,16,16,13,0,8,16,0,0,6,16,14,0,0,0,16,3,16,15,15,0,15,10,0,0,0,0,14,5,7,0,0,0,0,0,0,0,0
0,13,10,2,3,0,0,1,0,11,3,2,7,0,4,9,0,0,14,0,16,0,19,0,0,6,19,16,0,19,15,0,18,0,0,0,18,0,0,0,18,17,14,0,10,17,0,0,8,18,15,0,0,0,19,4,17,16,16,0,15,12,0,0,0,0,15,5,9,0,0,0,0,0,0,0,0
0,10,8,1,4,0,0,1,0,9,2,1,6,0,3,7,0,0,10,0,16,0,18,0,0,5,18,14,0,18,13,0,19,18,0,0,18,0,0,0,17,16,12,0,9,16,0,0,6,18,11,0,0,0,18,2,20,16,15,0,0,10,0,0,0,0,14,5,8,0,0,0,0,0,0,0,0
0,11,9,1,4,0,0,2,0,10,3,2,6,0,4,8,0,0,11,0,15,0,19,0,0,5,19,14,0,19,12,0,19,15,0,0,18,0,0,0,17,15,13,0,9,16,0,0,6,17,13,0,0,0,19,3,19,15,14,0,0,10,0,0,0,0,14,5,7,0,0,0,0,0,0,0,0
0,11,10,1,4,0,0,1,0,10,2,1,6,0,3,8,0,0,11,0,14,0,18,0,0,5,18,15,0,19,12,0,19,14,0,0,17,0,0,0,16,15,13,0,9,16,0,0,7,17,11,0,0,0,18,4,14,14,14,0,0,11,0,0,0,0,13,5,9,0,0,0,0,0,0,0,0
0,12,10,2,5,0,0,2,0,10,3,1,7,0,4,8,0,0,13,0,18,0,19,0,0,6,19,19,0,19,14,0,18,18,0,0,19,0,0,0,18,18,15,0,10,18,0,0,7,19,13,0,0,0,19,3,16,17,16,0,0,11,0,0,0,0,16,6,9,0,0,0,0,0,0,0,0
0,11,9,2,4,0,0,1,0,10,3,1,7,0,5,8,0,0,12,0,14,0,18,0,0,6,18,12,0,18,12,0,17,14,0,0,17,0,0,0,16,15,12,0,9,15,0,0,7,17,13,0,0,0,18,4,14,14,14,0,0,10,0,0,0,0,13,6,9,0,0,0,0,0,0,0,0
0,12,9,1,4,0,0,2,0,10,3,1,6,0,4,7,0,0,14,0,17,0,19,0,0,5,19,18,0,19,14,0,18,17,0,0,18,0,0,0,18,17,14,0,8,17,0,0,6,18,13,0,0,0,20,4,18,16,16,0,0,11,0,0,0,0,15,5,8,0,0,0,0,0,0,0,0
0,11,9,1,5,0,0,3,0,9,4,2,6,0,5,8,0,0,10,0,14,0,16,0,0,6,16,13,0,16,12,0,16,14,0,0,16,0,0,0,15,14,12,0,9,14,0,0,7,16,13,0,0,0,16,6,16,14,15,0,0,10,0,0,0,0,13,6,9,0,0,0,0,0,0,0,0
0,9,6,1,2,0,0,1,0,7,2,1,3,0,2,5,0,0,8,0,12,0,18,0,0,3,17,11,0,18,10,0,18,10,0,0,17,0,0,0,15,14,10,0,5,13,0,18,4,16,10,0,0,0,19,2,12,13,14,0,0,8,0,0,0,0,11,3,6,0,0,0,0,0,0,0,0
0,14,11,1,5,0,0,2,0,12,3,1,8,0,4,10,0,0,13,0,18,0,23,0,0,6,22,21,0,23,16,0,21,18,0,0,21,0,0,0,20,18,16,0,11,19,0,23,9,20,17,0,0,0,24,6,15,18,18,0,0,13,0,0,0,0,17,7,11,0,0,0,0,0,0,0,0
0,12,10,1,0,3,0,1,0,11,2,1,5,0,4,7,0,0,12,0,17,0,21,0,0,0,20,15,0,21,14,0,19,16,0,0,20,0,0,0,18,17,13,0,9,19,0,21,6,19,12,0,0,0,21,4,20,16,15,0,0,11,0,0,0,0,15,5,8,0,0,0,0,0,0,0,0
0,12,9,1,0,3,0,1,0,11,3,2,6,0,4,7,0,0,13,0,16,0,20,0,0,0,18,14,0,20,13,0,16,16,0,0,18,0,0,0,16,16,13,0,10,16,0,19,7,17,12,0,0,0,18,5,16,15,15,0,0,10,0,0,0,0,14,5,8,0,0,0,0,0,0,0,0
0,12,10,2,0,4,0,1,0,11,4,3,8,0,5,9,0,0,12,0,16,0,21,0,0,0,21,14,0,20,13,0,18,15,0,0,19,0,0,0,18,17,13,0,10,18,0,20,7,18,13,0,0,0,22,5,13,15,14,0,0,11,0,0,0,0,14,6,10,0,0,0,0,0,0,0,0
0,13,11,1,0,4,0,2,0,12,3,2,8,0,6,9,0,0,14,0,17,0,19,0,0,0,19,16,0,19,14,0,17,15,0,0,19,0,0,0,18,17,14,0,10,17,0,19,8,18,14,0,0,0,19,5,17,16,17,0,0,12,0,0,0,0,15,7,10,0,0,0,0,0,0,0,0
0,14,11,1,0,4,0,2,0,12,3,2,7,0,5,9,0,0,15,0,21,0,25,0,0,0,25,19,0,25,17,0,25,19,0,0,25,0,0,0,23,21,16,0,9,22,0,25,8,24,18,0,0,0,24,6,25,21,20,0,0,13,0,0,0,0,19,6,10,0,0,0,0,0,0,0,0
0,12,9,1,0,2,0,1,0,10,2,1,6,0,3,7,0,0,11,0,16,0,19,0,0,0,19,16,0,19,13,0,19,19,0,0,19,0,0,0,18,16,13,0,8,17,0,19,6,19,13,0,0,0,19,4,14,15,15,0,0,11,0,0,0,0,14,5,8,0,0,0,0,0,0,0,0
0,11,9,1,0,3,0,1,0,10,3,2,6,0,4,7,0,0,11,0,14,0,16,0,0,0,16,13,0,16,12,0,16,12,0,0,16,0,0,0,15,14,12,0,8,15,0,16,6,15,11,0,0,0,16,4,15,13,13,0,0,10,0,0,0,0,13,5,8,0,0,0,0,0,0,0,0
0,9,7,1,0,2,0,1,0,8,2,1,4,0,3,5,0,0,10,0,13,0,16,0,0,0,15,12,0,16,11,0,17,14,0,0,15,0,0,0,13,13,10,0,8,13,0,16,4,14,10,0,0,0,16,3,13,13,13,0,0,8,0,0,0,0,12,3,6,0,0,0,0,0,0,0,0
0,12,10,1,0,3,0,1,0,11,2,1,7,0,4,9,0,0,12,0,16,0,18,0,0,0,18,18,0,18,14,0,18,15,0,0,18,0,0,0,18,16,13,0,8,17,0,18,8,18,13,0,0,0,18,5,18,15,15,0,0,12,0,0,0,0,15,6,10,0,0,0,0,0,0,0,0
0,12,9,1,0,4,0,2,0,10,3,2,7,0,4,8,0,0,13,0,17,0,20,0,0,0,20,19,0,20,13,0,19,17,0,0,20,0,0,0,19,18,14,0,9,18,0,20,7,19,13,0,0,0,20,5,16,16,17,0,0,11,0,0,0,0,15,6,9,0,0,0,0,0,0,0,0
0,10,8,1,0,3,0,1,0,9,2,1,6,0,4,7,0,0,11,0,16,0,16,0,0,0,16,16,0,16,12,0,16,15,0,0,16,0,0,0,16,16,12,0,8,16,0,16,6,16,13,0,0,0,16,5,16,14,15,0,0,9,0,0,0,0,14,5,7,0,0,0,0,0,0,0,0
0,13,11,2,5,0,0,1,0,11,4,1,7,0,5,9,0,0,13,0,16,0,16,0,0,6,16,16,0,16,14,0,16,16,0,0,16,0,0,0,16,16,14,0,10,16,0,16,8,16,14,0,0,0,16,3,15,16,16,0,0,12,0,0,0,0,15,7,11,0,0,0,0,0,0,0,0
