"NS","ND","NF","Entropy","LA","LD","LT","SOL","NTM","FN","NDEV","AGE","EXP","REXP","Complexity","if_add","if_del","if_chg","elseif_add","elseif_del","else_add","else_del","else_chg","for_add","for_del","for_chg","while_add","while_del","while_chg","do_chg","break_add","break_del","continue_del","switch_del","switch_chg","case_add","case_del","case_chg","default_add","default_del","return_add","return_del","try_add","try_del","try_chg","catch_add","catch_del","throw_add","throw_del","throw_chg","throws_add","throws_del","finally_add","final_add","final_del","static_add","static_del","synchronized_add","synchronized_del","synchronized_chg","loop_add","loop_del","loop_chg","expVariable_add","expVariable_del","expParameter_add","expParameter_del","externalCall_add","externalCall_del","average_time","Runtime","Cpu_user","Cpu_sys","Mem_rss","Mem_vms","Io_read","Io_write"
0,14,21,7,0,6,0,13,0,8,4,2,1,0,3,5,0,0,23,0,0,0,0,0,0,10,0,0,0,0,26,0,0,0,0,0,24.5,0,0,0,29,19,0,0,27,28,0,0,0,24.5,22,0,0,0,30,12,0,11,16,0,18,20,0,0,0,0,17,9,15,0,0,0,0,0,0,0,0
0,17,19,5,0,6,0,13,0,8,4,2,1,0,3,7,0,0,24.5,0,0,0,22,0,0,9,0,0,0,24.5,0,0,0,0,0,0,0,0,0,0,27,28,21,0,29,31,0,0,24.5,0,24.5,0,0,0,30,16,0,11,12,0,18,20,0,0,0,0,14,10,15,0,0,0,0,0,0,0,0
0,14,16,5,0,6,0,11,0,9,4,2,1,0,3,7,0,0,0,0,0,0,0,0,0,10,0,0,0,22,23,0,0,0,0,0,0,0,0,0,25,24,20,0,27,26,0,0,0,0,0,0,0,0,28,13,0,12,15,0,17,21,0,0,0,0,19,8,18,0,0,0,0,0,0,0,0
0,14,16,5,0,6,0,12,0,9,3,2,1,0,4,8,0,0,23,0,0,0,0,0,0,10,0,0,0,22,21,0,0,0,0,0,0,0,0,0,24,26,19,0,27,28,0,0,0,0,0,0,0,0,29,20,0,11,13,0,25,18,0,0,0,0,17,7,15,0,0,0,0,0,0,0,0
0,14,17,6,0,5,0,15,0,9,4,2,1,0,3,8,0,0,23,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,21,18,0,26,24,0,0,0,0,0,0,0,0,27,13,0,11,12,0,22,20,0,0,0,0,16,7,19,0,0,0,0,0,0,0,0
0,19,21,5,0,6,0,12,0,11,4,2,1,0,3,7,0,0,22,0,28,0,0,0,0,9,0,0,0,0,27,0,0,23,0,0,0,0,0,0,25,20,26,0,29,30,0,0,0,0,24,0,0,0,31,13,0,10,14,0,15,18,0,0,0,0,17,8,16,0,0,0,0,0,0,0,0
0,17,18,5,0,6,0,11,0,9,4,3,1,0,2,7,0,0,24.5,0,0,0,0,0,0,13,0,0,0,0,27,0,0,0,0,0,0,0,0,0,22,26,21,0,29,30,0,0,0,24.5,23,0,0,0,28,10,0,12,14,0,16,20,0,0,0,0,19,8,15,0,0,0,0,0,0,0,0
0,16,20,5,0,6,0,14,0,9,4,2,1,0,3,7,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,23,0,0,0,25,24,22,0,27,26,0,0,0,21,0,0,0,0,28,17,0,11,13,0,18,19,0,0,0,0,12,8,15,0,0,0,0,0,0,0,0
0,17,15,5,0,6,0,13,0,10,3,2,1,0,4,8,0,0,25,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,19,22,0,26,24,0,0,0,20,0,0,0,0,28,16,0,12,11,0,18,21,0,0,0,0,23,7,14,0,0,0,0,0,0,0,0
0,15,18,5,0,6,0,13,0,9,4,2,1,0,3,8,0,0,24,0,0,0,0,0,0,11,0,0,0,0,0,0,0,21,0,0,0,0,0,0,22,26,19,0,28,27,0,0,0,0,25,0,0,0,29,12,0,14,10,0,23,20,0,0,0,0,17,7,16,0,0,0,0,0,0,0,0
0,18,17,5,0,6,0,13,0,9,4,2,1,0,3,8,0,0,0,0,0,0,0,0,0,10,0,0,0,0,23,0,22,0,0,0,0,0,0,0,27,20,24,0,25,28,0,0,0,0,0,0,0,0,26,14,0,12,11,0,16,21,0,0,0,0,19,7,15,0,0,0,0,0,0,0,0
0,14,18,5,0,6,0,15,0,9,3,2,1,0,4,7,0,0,0,0,0,0,0,0,0,10,25,0,0,27,28,0,25,0,0,0,0,0,0,0,22,29,19,0,30,32,0,0,0,25,23,0,0,0,31,12,0,11,13,0,21,20,0,0,0,0,17,8,16,0,0,0,0,0,0,0,0
0,19,26,5,0,6,0,11,0,9,3,2,1,0,4,8,0,0,20,0,0,0,0,0,0,10,0,0,0,22,0,0,0,0,0,0,22,0,0,0,17,24,0,0,25,28,0,0,0,0,0,0,0,0,27,14,0,12,13,0,16,22,0,0,0,0,18,7,15,0,0,0,0,0,0,0,0
0,15,20,5,0,6,0,13,0,10,3,2,1,0,4,7,0,0,0,0,0,0,23,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,19,22,0,24,27,0,0,0,0,0,0,0,0,25,11,0,14,12,0,17,18,0,0,0,0,16,8,21,0,0,0,0,0,0,0,0
0,16,17,5,0,6,0,13,0,9,4,2,1,0,3,7,0,0,0,0,0,0,0,0,0,10,0,0,0,26,0,0,23,0,0,0,0,0,0,0,18,25,19,0,22,28,0,0,0,0,0,0,0,0,27,14,0,11,12,0,20,21,0,0,0,0,24,8,15,0,0,0,0,0,0,0,0
0,18,21,5,0,6,0,14,0,9,4,2,1,0,3,8,0,0,25.5,0,25.5,0,0,0,0,12,0,0,0,0,28,0,28,0,0,0,28,0,0,0,23,19,16,0,30,31,0,0,0,24,0,0,0,0,32,13,0,10,11,0,17,22,0,0,0,0,15,7,20,0,0,0,0,0,0,0,0
0,16,15,6,0,5,0,14,0,9,4,2,1,0,3,8,0,0,26,0,0,0,0,0,0,10,0,0,0,23.5,26,0,23.5,0,0,0,0,0,0,0,30,28,20,0,29,31,0,0,0,26,21,0,0,0,32,12,0,13,11,0,18,22,0,0,0,0,19,7,17,0,0,0,0,0,0,0,0
0,19,16,5,0,6,0,15,0,9,4,2,1,0,3,7,0,0,24,0,0,0,26.5,0,0,10,0,0,0,0,0,0,0,24,0,0,0,0,0,0,28,18,21,0,29,31,0,0,24,20,26.5,0,0,0,30,12,0,11,13,0,17,22,0,0,0,0,0,8,14,0,0,0,0,0,0,0,0
0,16,13,4,0,6,0,17,0,10,5,3,1,0,2,8,0,0,31,0,0,0,23.5,0,0,9,0,0,0,30,23.5,0,0,0,0,0,23.5,0,0,0,28,26,27,0,32,33,0,0,20.5,23.5,20.5,0,0,0,29,15,0,11,12,0,14,19,0,0,0,0,0,7,18,0,0,0,0,0,0,0,0
0,20,14,5,0,6,0,16,0,8,4,2,1,0,3,9,0,0,0,0,0,0,21,0,0,10,0,0,0,22,0,0,0,25,0,0,0,0,0,0,24,19,0,18,27,26,0,0,0,0,0,0,0,0,28,13,0,11,12,0,23,17,0,0,0,0,0,7,15,0,0,0,0,0,0,0,0
0,16,15,5,0,6,0,17,0,9,4,2,1,0,3,7,0,0,19,0,0,0,20.5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,25,22,0,27,24,0,0,0,26,0,0,0,0,28,18,0,11,12,0,14,20.5,0,0,0,0,0,8,13,0,0,0,0,0,0,0,0
0,14,20,5,0,6,0,13,0,9,4,2,1,0,3,7,0,0,21,0,0,0,0,0,0,11,0,0,0,0,22,0,0,0,0,0,0,0,0,0,25,19,0,26,24,27,0,0,0,0,0,0,0,28,0,10,0,12,16,0,18,23,0,0,0,17,0,8,15,0,0,0,0,0,0,0,0
0,16,17,6,0,5,0,13,0,9,4,2,1,0,3,7,0,0,23,0,0,0,26,0,0,10,0,0,0,26,0,0,0,0,0,0,0,0,0,0,21,28,19,0,22,30,0,0,0,0,24,0,0,29,0,11,0,12,20,0,18,26,0,0,0,15,0,8,14,0,0,0,0,0,0,0,0
0,15,17,4,0,6,0,14,0,9,3,2,1,0,5,7,0,0,20,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,25,26,0,24,28,0,0,0,0,0,0,0,27,0,13,0,11,16,0,23,19,0,0,0,18,21,8,12,0,0,0,0,0,0,0,0
0,17,12,3,0,6,0,14,0,9,4,2,1,0,5,7,0,0,21,0,0,0,0,0,0,10,0,0,0,24.5,24.5,0,0,0,0,0,0,0,0,0,28,26,27,0,23,30,0,0,0,0,0,0,0,29,0,13,0,11,16,0,20,22,0,0,0,15,19,8,18,0,0,0,0,0,0,0,0
0,14,0,5,0,6,0,15,0,9,4,2,1,0,3,7,0,0,22,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,25,19,0,24,27,0,0,23,0,0,0,0,28,0,20,0,12,11,0,18,21,0,0,0,16,17,8,13,0,0,0,0,0,0,0,0
0,15,0,5,0,6,0,12,0,9,4,2,1,0,3,7,0,0,25,0,0,0,0,0,0,10,0,0,0,30,25,0,21,0,0,0,0,0,0,0,27,18,28,0,23,29,0,0,0,0,25,0,0,31,0,16,0,13,11,0,22,20,0,0,0,17,19,8,14,0,0,0,0,0,0,0,0
0,14,0,5,0,6,0,11,0,9,3,2,1,0,4,7,0,0,0,0,0,0,0,0,0,10,0,0,0,30,0,0,23.5,0,0,0,0,0,0,0,28,26,25,0,21,29,0,0,20,0,23.5,0,0,27,0,15,0,13,12,0,19,22,0,0,0,18,16,8,17,0,0,0,0,0,0,0,0
0,14,0,4,0,6,0,10,0,9,3,2,1,0,5,7,16,0,0,0,25,0,0,0,0,11,0,0,0,29,0,0,23.5,0,0,0,0,0,0,0,27,21,0,0,26,30,0,0,28,0,0,23.5,0,0,31,13,0,12,18,0,19,20,0,0,0,15,22,8,17,0,0,0,0,0,0,0,0
0,16,0,5,0,6,0,15,0,9,3,2,1,0,4,7,17,0,24,0,0,0,0,0,0,10,0,0,0,31,0,0,24,0,0,0,0,0,0,0,21,26,0,0,27,28,0,0,30,0,24,0,0,0,29,11,0,13,14,0,20,22,0,0,0,19,18,8,12,0,0,0,0,0,0,0,0
0,17,0,4,0,6,0,12,0,10,5,2,1,0,3,7,14,0,0,0,0,0,0,0,0,9,0,0,0,28,24,0,0,0,0,0,0,0,0,0,26,23,0,0,22,27,0,0,25,0,0,0,0,0,29,13,0,11,18,0,19,20,0,0,0,16,21,8,15,0,0,0,0,0,0,0,0
0,16,0,3,0,6,0,13,0,9,4,2,1,0,5,7,14,0,26.5,0,0,0,23,0,0,10,0,0,0,32,25,0,0,0,0,0,0,0,0,0,22,24,0,0,28,30,0,0,29,0,26.5,0,0,0,31,11,0,12,18,0,20,21,0,0,0,19,17,8,15,0,0,0,0,0,0,0,0
0,13,0,3,0,7,0,11,0,9,4,2,1,0,5,6,17,0,19,0,0,0,0,0,0,10,0,0,0,31,25.5,0,25.5,0,0,0,0,0,0,0,23,24,0,0,28,29,0,0,27,0,0,0,0,0,30,12,0,15,22,0,21,18,0,0,0,16,20,8,14,0,0,0,0,0,0,0,0
0,14,0,5,0,6,0,11,0,9,4,2,1,0,3,7,12,0,20,0,0,0,0,0,0,10,0,0,0,27,0,0,0,0,0,0,0,0,0,0,26,23,0,0,25,28,0,0,24,0,0,0,0,0,29,16,0,13,18,0,22,21,0,0,0,19,17,8,15,0,0,0,0,0,0,0,0
0,15,0,5,0,6,0,10,0,9,3,2,1,0,4,7,18,0,25,0,0,0,23,0,0,11,0,0,0,31,0,0,27,0,0,0,0,0,0,0,19,28,0,0,29,33,0,0,30,0,25,25,0,0,32,13,0,12,17,0,22,20,0,0,0,14,21,8,16,0,0,0,0,0,0,0,0
0,17,0,5,0,6,0,12,0,9,3,2,1,0,4,8,13,0,23.5,0,30,0,0,0,0,11,0,0,0,32,0,0,0,0,0,0,23.5,0,0,0,28,27,0,0,21,29,0,0,26,25,0,0,0,0,31,10,0,14,20,0,19,18,0,0,0,16,22,7,15,0,0,0,0,0,0,0,0
0,14,0,5,0,6,0,11,0,9,4,2,1,0,3,7,15,0,0,0,0,0,0,0,0,10,0,0,0,30,0,0,25,0,0,0,0,0,0,0,23,26,0,0,21,27,0,0,28,0,22,0,0,0,29,16,0,12,13,0,20,19,0,0,0,18,24,8,17,0,0,0,0,0,0,0,0
0,12,0,4,0,7,0,11,0,9,3,2,1,0,5,6,17,0,25.5,0,0,0,25.5,0,0,10,0,0,0,32,0,0,20,0,0,0,28,0,0,0,30,27,0,0,23,31,0,0,29,0,24,0,0,0,33,16,0,14,22,0,19,21,0,0,0,18,13,8,15,0,0,0,0,0,0,0,0
0,14,0,5,0,6,0,20,0,9,3,2,1,0,4,7,17,0,0,0,0,0,0,0,0,10,0,0,0,28,0,0,0,0,0,0,0,0,0,0,22,23,0,0,24,25,0,0,26,0,0,0,0,0,27,12,0,11,13,0,18,21,0,0,0,16,19,8,15,0,0,0,0,0,0,0,0
0,15,0,5,0,6,0,11,0,9,3,2,1,0,4,7,17,0,0,0,0,0,23.5,0,0,10,25,0,0,31,23.5,0,0,0,0,0,0,0,0,0,27,20,0,0,22,29,0,0,28,0,0,0,0,0,30,12,0,13,18,0,21,26,0,0,0,16,19,8,14,0,0,0,0,0,0,0,0
0,15,0,5,0,6,0,11,0,9,3,2,1,0,4,7,20,0,24,0,0,0,0,0,0,10,0,0,0,31,0,0,24,0,0,0,0,0,0,0,27,26,0,0,18,32,0,0,30,21,29,0,0,0,28,12,0,14,13,0,19,24,0,0,0,16,22,8,17,0,0,0,0,0,0,0,0
0,20,0,5,0,6,0,17,0,9,4,2,1,0,3,7,12,0,25.5,0,0,0,23.5,0,0,10,0,0,0,32,0,0,0,0,0,0,0,0,0,0,27,22,0,0,28,29,0,0,31,23.5,25.5,0,0,0,30,14,0,15,16,0,18,21,0,0,0,11,19,8,13,0,0,0,0,0,0,0,0
0,18,0,5,0,6,0,12,0,9,3,2,1,0,4,7,19,0,0,0,0,0,0,0,0,11,0,0,0,30,26,0,0,0,0,0,0,0,0,0,25,24,0,0,21,29,0,0,27,23,0,0,0,0,28,10,0,13,15,0,22,20,0,0,0,14,17,8,16,0,0,0,0,0,0,0,0
0,14,0,5,0,6,0,17,0,9,3,2,1,0,4,7,12,0,25.5,0,0,0,0,0,0,10,0,0,0,32,0,0,0,0,0,0,25.5,0,0,0,19,28,0,0,23,31,0,0,30,24,0,22,0,0,29,13,0,11,18,0,21,20,0,0,0,15,27,8,16,0,0,0,0,0,0,0,0
0,17,0,5,0,6,0,15,0,10,3,2,1,0,4,7,20,0,28,0,0,0,0,0,0,8,0,0,0,29,0,0,21,0,0,0,0,0,0,0,27,24,0,0,25,31,0,0,26,23,0,0,0,0,30,12,0,14,16,0,19,22,0,0,0,11,18,9,13,0,0,0,0,0,0,0,0
0,15,0,4,0,6,0,12,0,9,3,1,2,0,5,7,17,0,21,0,30,0,0,0,0,10,0,0,0,33,23,0,25,0,0,0,0,0,0,0,22,27,0,0,29,34,0,0,28,0,25,25,0,0,32,16,0,13,18,0,19,20,0,0,0,14,31,8,11,0,0,0,0,0,0,0,0
0,17,0,4,0,6,0,11,0,10,3,2,1,0,5,7,12,0,19,0,0,0,0,0,0,9,0,0,0,29,0,0,0,0,0,0,0,0,0,0,27,26,0,0,23,24,0,0,25,22,0,0,0,0,30,13,0,14,18,0,21,28,0,0,0,15,20,8,16,0,0,0,0,0,0,0,0
0,12,0,4,0,6,0,11,0,10,3,1,2,0,5,7,16,0,21,0,0,0,0,0,0,9,0,0,0,30,0,0,0,0,0,0,0,0,0,0,20,25,0,0,26,28,0,0,27,23,0,0,0,0,29,13,0,14,15,0,22,19,0,0,0,17,24,8,18,0,0,0,0,0,0,0,0
0,16,0,5,0,6,0,11,0,10,3,2,1,0,4,7,17,0,19,0,0,0,0,0,0,8,0,0,0,29,0,0,0,0,0,0,0,0,0,0,24,20,0,0,26,30,0,0,27,0,0,0,0,25,28,14,0,12,18,0,22,21,0,0,0,15,23,9,13,0,0,0,0,0,0,0,0
0,15,0,4,0,6,0,17,0,10,3,2,1,0,5,7,18,0,0,0,22.5,0,0,0,0,9,0,0,0,28,0,0,22.5,0,0,0,0,0,0,0,21,26,0,0,25,27,0,0,24,0,0,0,0,29,30,11,0,12,19,0,20,0,0,0,0,14,16,8,13,0,0,0,0,0,0,0,0
0,16,0,4,0,6,0,11,0,10,3,2,1,0,5,7,14,0,21.5,0,24,0,24,0,0,9,0,0,0,34,24,0,0,0,0,0,0,0,0,0,26,29,0,0,27,33,0,0,31,21.5,0,0,0,30,32,12,0,15,13,0,20,28,0,0,0,18,19,8,17,0,0,0,0,0,0,0,0
0,18,0,5,0,6,0,11,0,10,3,2,1,0,4,7,13,0,22,0,0,0,0,0,0,8,0,0,0,31,0,0,0,0,0,0,0,0,0,0,24,20,0,0,25,29,0,0,27,23,0,0,0,28,30,16,0,12,17,0,26,21,0,0,0,14,19,9,15,0,0,0,0,0,0,0,0
0,14,13,4,0,6,0,11,0,10,3,2,1,0,5,7,16,0,19,0,0,0,0,0,0,9,0,0,0,34,24,0,24,0,0,0,0,0,0,0,20,22,0,0,27,33,0,0,31,24,0,0,0,29,32,15,0,12,26,0,28,30,0,0,0,18,21,8,17,0,0,0,0,0,0,0,0
0,16,13,4,0,6,0,14,0,10,3,2,1,0,5,7,18,0,23,0,0,0,0,0,0,9,0,0,0,31,0,0,24.5,0,0,0,0,0,0,0,28,21,0,0,22,30,0,0,32,24.5,0,0,0,29,33,11,0,12,15,0,26,20,0,0,0,19,27,8,17,0,0,0,0,0,0,0,0
0,18,13,5,0,6,0,11,0,10,3,2,1,0,4,7,16,0,23,0,28,0,22,0,0,9,0,0,0,33,0,0,0,0,0,0,0,0,0,0,25,24,0,0,27,31,0,0,30,0,0,0,0,29,32,14,0,12,17,0,20,21,0,0,0,19,26,8,15,0,0,0,0,0,0,0,0
0,15,16,5,0,6,0,11,0,8,3,2,1,0,4,7,19,0,0,0,0,0,24,0,0,9,0,0,0,32,0,0,0,0,0,0,0,0,0,0,27,25,0,0,26,30,0,0,29,23,0,0,0,28,31,12,0,13,20,0,21,22,0,0,0,14,18,10,17,0,0,0,0,0,0,0,0
0,15,14,4,0,6,0,16,0,10,3,2,1,0,5,7,17,0,0,0,0,0,0,0,0,9,0,0,0,26,25,0,0,0,0,0,0,0,0,0,22,24,0,0,27,30,0,0,28,0,0,0,0,29,31,11,0,13,18,0,20,21,0,0,0,12,23,8,19,0,0,0,0,0,0,0,0
0,14,16,5,0,7,0,11,0,10,3,2,1,0,4,6,18,0,22.5,0,0,0,0,0,0,8,0,0,0,33,0,0,22.5,0,0,0,0,0,0,0,27,28,0,0,26,31,0,0,29,0,21,0,0,30,32,12,0,15,13,0,20,25,0,0,0,19,24,9,17,0,0,0,0,0,0,0,0
0,18,14,5,0,6,0,19,0,9,3,2,1,0,4,7,16,0,0,0,0,0,0,0,0,8,0,0,0,33,22,0,22,0,0,0,0,0,0,0,27,28,0,0,26,32,0,0,30,22,0,0,0,29,31,11,0,12,24,0,25,20,0,0,0,13,17,10,15,0,0,0,0,0,0,0,0
0,17,13,5,0,6,0,12,0,10,3,2,1,0,4,7,20,0,29,0,0,0,23,0,0,8,0,0,0,32,0,0,0,0,0,0,0,0,0,0,26,30,0,0,22,28,0,0,25,0,0,0,0,27,31,14,0,11,15,0,21,19,0,0,0,18,24,9,16,0,0,0,0,0,0,0,0
0,17,13,5,0,6,0,15,0,10,3,2,1,0,4,7,18,0,23,0,0,0,0,0,0,8,0,0,0,31,0,0,0,0,0,0,0,0,0,0,25,28,0,0,27,26,0,0,22,0,0,0,0,29,30,11,0,12,16,0,19,21,0,0,0,20,24,9,14,0,0,0,0,0,0,0,0
0,14,16,4,0,6,0,18,0,9,3,1,2,0,5,7,17,0,24.5,0,0,0,0,0,0,8,0,0,0,30,0,0,24.5,0,0,0,0,0,0,0,12,28,0,0,29,33,0,0,31,26,0,0,0,27,32,21,0,13,19,0,23,15,0,0,0,11,22,10,20,0,0,0,0,0,0,0,0
0,21,16,4,0,6,0,17,0,9,3,2,1,0,5,7,18,0,25,0,0,0,0,0,0,8,0,0,0,32,0,0,0,0,0,0,0,0,0,0,11,28,0,0,27,31,0,0,30,26,24,0,0,29,33,13,0,12,20,0,23,14,0,0,0,15,22,10,19,0,0,0,0,0,0,0,0
0,16,13,5,0,6,0,20,0,10,3,2,1,0,4,7,14,0,24,0,0,0,0,0,0,8,0,0,0,33,28,0,0,0,0,0,0,0,0,0,15,30,0,0,26,32,0,0,27,0,25,0,0,29,31,22,0,18,17,0,21,12,0,0,0,23,19,9,11,0,0,0,0,0,0,0,0
0,13,17,4,0,6,0,18,0,9,3,2,1,0,5,7,11,0,0,0,0,0,0,0,0,10,0,0,0,28,0,0,0,0,0,0,0,0,0,0,12,25,0,0,26,31,0,0,27,24,0,0,0,29,30,16,0,19,20,0,21,14,0,0,0,22,23,8,15,0,0,0,0,0,0,0,0
