"NS","ND","NF","Entropy","LA","LD","LT","SOL","NTM","FN","NDEV","AGE","EXP","REXP","Complexity","if_add","if_del","if_chg","elseif_add","elseif_del","else_add","else_del","else_chg","for_add","for_del","for_chg","while_add","while_del","while_chg","do_chg","break_add","break_del","continue_del","switch_del","switch_chg","case_add","case_del","case_chg","default_add","default_del","return_add","return_del","try_add","try_del","try_chg","catch_add","catch_del","throw_add","throw_del","throw_chg","throws_add","throws_del","finally_add","final_add","final_del","static_add","static_del","synchronized_add","synchronized_del","synchronized_chg","loop_add","loop_del","loop_chg","expVariable_add","expVariable_del","expParameter_add","expParameter_del","externalCall_add","externalCall_del","average_time","Runtime","Cpu_user","Cpu_sys","Mem_rss","Mem_vms","Io_read","Io_write"
0,9,8,1,3,0,0,2,0,11,4,2,6,0,0,9,0,0,19,0,8,0,0,0,0,4,19,19,0,0,0,0,0,0,0,15,17,0,0,0,14,18,0,0,7,7,0,0,13,16,19,0,0,0,0,16,19,12,17,0,13,0,0,0,0,0,11,5,10,0,0,0,0,0,0,0,0
0,12,12,1,3,4,0,2,0,14,5,2,8,9,6,12,11,0,18,0,9,0,0,0,0,4,18,18,0,0,0,0,18,17,0,17,0,0,0,0,16,18,0,0,10,12,0,0,15,17,18,0,0,0,0,18,18,16,18,0,15,0,0,0,0,0,14,7,13,0,0,0,0,0,0,0,0
0,12,11,1,3,4,0,2,0,13,5,1,10,9,6,12,0,0,19,0,10,0,0,0,0,7,0,20,0,0,0,0,18,17,0,16,19,0,0,0,15,18,0,0,12,12,0,0,14,15,19,0,0,0,18,18,20,15,18,0,14,17,0,0,0,0,13,8,13,0,0,0,0,0,0,0,0
0,11,9,1,4,0,0,2,0,12,0,3,7,6,0,10,0,0,20,0,9,0,0,0,0,5,18,20,0,0,0,0,19,0,0,16,19,0,0,0,16,19,0,0,10,9,0,0,14,14,20,0,0,0,18,18,20,15,18,0,0,17,0,0,0,0,13,8,13,0,0,0,0,0,0,0,0
0,10,7,1,3,0,0,2,0,10,0,1,4,4,0,8,0,0,16,0,6,0,0,0,0,3,16,16,0,0,0,0,16,0,0,14,16,0,0,0,14,16,0,0,6,9,0,0,13,13,16,0,0,0,16,16,16,14,16,0,0,15,0,0,0,0,12,5,11,0,0,0,0,0,0,0,0
0,11,9,1,3,0,0,2,0,11,0,2,6,5,0,10,0,0,21,0,9,0,0,0,0,4,16,21,0,0,0,0,19,0,0,15,19,0,0,0,14,20,0,0,8,8,0,0,13,13,20,0,0,0,17,18,21,15,18,0,0,15,0,0,0,0,12,7,12,0,0,0,0,0,0,0,0
0,13,10,1,4,0,0,3,0,12,0,2,7,6,0,11,0,0,17,0,8,0,0,0,0,5,17,17,0,0,0,0,17,0,0,15,17,0,0,0,15,17,0,0,9,11,0,0,14,15,17,0,0,0,17,17,17,15,17,0,0,16,0,0,0,0,13,9,13,0,0,0,0,0,0,0,0
0,9,7,1,3,0,0,2,0,9,4,2,5,0,0,8,0,0,18,0,7,0,0,0,0,4,14,18,0,0,0,0,15,0,0,13,17,0,0,0,12,16,0,0,6,6,0,0,12,15,16,0,0,0,15,15,18,12,15,0,0,13,0,0,0,0,10,6,11,0,0,0,0,0,0,0,0
0,10,9,1,4,0,0,3,0,10,5,2,6,0,0,8,0,0,18,0,8,0,0,0,0,5,15,18,0,0,0,0,16,0,0,14,17,0,0,0,12,17,0,0,9,9,0,0,12,12,17,0,0,0,15,16,18,13,15,0,0,14,0,0,0,0,10,7,11,0,0,0,0,0,0,0,0
0,12,11,2,4,0,0,3,0,13,5,1,7,0,0,10,0,0,22,0,10,0,0,0,0,6,21,23,0,0,0,0,22,0,0,18,22,0,0,0,18,22,0,0,8,9,0,0,16,17,22,0,0,0,20,21,24,19,21,0,0,20,0,0,0,0,14,7,15,0,0,0,0,0,0,0,0
0,10,9,1,3,0,0,2,0,10,4,2,6,0,0,9,0,0,18,0,9,0,0,0,0,5,17,18,0,0,0,0,17,0,0,15,18,0,0,0,12,17,0,0,7,7,0,0,12,13,18,0,0,0,16,16,19,13,17,0,0,14,0,0,0,0,10,8,11,0,0,0,0,0,0,0,0
0,11,10,1,4,0,0,3,0,11,5,2,7,0,0,10,0,0,22,0,9,0,0,0,0,6,17,21,0,22,0,0,19,0,0,16,19,0,0,0,15,20,0,0,10,9,0,0,14,15,21,0,0,0,18,19,22,16,19,0,0,18,0,0,0,0,12,8,13,0,0,0,0,0,0,0,0
0,10,9,1,4,0,0,2,0,10,5,3,6,0,0,9,0,0,15,0,9,0,0,0,0,5,14,17,0,17,0,0,15,0,0,13,16,0,0,0,12,15,0,0,9,8,0,0,12,15,16,0,0,0,15,14,18,12,15,0,0,13,0,0,0,0,10,7,11,0,0,0,0,0,0,0,0
0,9,8,1,2,0,0,1,0,9,3,1,5,0,0,8,0,0,17,0,8,0,0,0,0,4,14,17,0,17,0,0,15,0,0,12,16,0,0,0,11,16,0,0,7,7,0,0,11,10,16,0,0,0,13,15,18,12,13,0,0,13,0,0,0,0,9,6,10,0,0,0,0,0,0,0,0
0,10,8,2,3,0,0,2,0,10,4,1,5,0,0,9,0,0,15,0,8,0,0,0,0,4,15,15,0,15,0,0,15,0,0,14,15,0,0,0,13,15,0,0,9,7,0,0,13,13,15,0,0,0,15,15,15,14,15,0,0,15,0,0,0,0,11,6,12,0,0,0,0,0,0,0,0
0,9,8,1,3,0,0,2,0,10,4,1,6,0,0,8,0,0,17,0,8,0,0,0,0,5,18,19,0,19,0,0,19,0,0,15,19,0,0,0,14,19,0,0,7,8,0,0,13,16,19,0,0,0,17,17,19,14,18,0,0,16,0,0,0,0,11,7,12,0,0,0,0,0,0,0,0
0,11,10,2,4,0,0,3,0,11,5,1,6,0,0,9,0,0,19,0,8,0,0,0,0,5,19,19,0,19,0,0,19,0,0,15,19,0,0,0,14,19,0,0,8,7,0,0,14,14,19,0,0,0,18,17,19,15,17,0,0,16,0,0,0,0,12,7,13,0,0,0,0,0,0,0,0
0,12,9,1,3,0,0,2,0,11,4,1,6,0,0,9,0,0,20,0,7,0,0,0,0,5,17,20,0,20,0,0,19,0,0,16,20,0,0,0,14,20,0,0,10,9,0,0,14,17,20,0,0,0,18,19,20,15,19,0,0,17,0,0,0,0,11,8,13,0,0,0,0,0,0,0,0
0,10,8,1,3,0,0,2,0,10,4,1,6,0,0,9,0,0,18,0,7,0,0,0,0,5,17,21,0,20,0,0,18,0,0,15,18,0,0,0,13,19,0,0,9,7,0,0,14,15,19,0,0,0,16,17,21,15,18,0,0,16,0,0,0,0,11,7,12,0,0,0,0,0,0,0,0
0,10,9,1,3,0,0,2,0,11,4,1,5,0,0,8,0,0,19,0,8,0,0,0,0,4,16,20,0,19,0,0,18,0,0,15,19,0,0,0,14,18,0,0,6,6,0,0,13,15,19,0,0,0,16,17,20,15,17,0,0,15,0,0,0,0,11,7,12,0,0,0,0,0,0,0,0
0,10,9,1,3,0,0,2,0,10,4,2,6,0,0,8,0,0,16,0,7,0,0,0,0,5,15,18,0,17,10,0,15,0,0,0,16,0,0,0,13,16,0,0,9,7,0,0,12,15,16,0,0,0,15,15,18,13,15,0,0,14,0,0,0,0,11,7,11,0,0,0,0,0,0,0,0
0,11,10,1,4,0,0,3,0,11,5,2,7,0,0,9,0,0,18,0,9,0,0,0,0,6,16,19,0,19,12,0,17,0,0,0,17,0,0,0,14,18,0,0,9,10,0,0,13,13,18,0,0,0,16,17,19,14,17,0,0,15,0,0,0,0,12,8,12,0,0,0,0,0,0,0,0
0,13,12,2,4,0,0,3,0,13,5,1,7,0,0,10,0,0,21,0,11,0,0,0,0,6,18,22,0,21,13,0,19,0,0,0,20,0,0,0,15,18,0,0,11,8,0,0,15,15,20,0,0,0,17,19,22,15,17,0,0,16,0,0,0,0,14,9,14,0,0,0,0,0,0,0,0
0,12,11,3,4,0,0,2,0,13,5,1,7,0,0,10,0,0,20,0,9,0,0,0,0,6,21,24,0,23,14,0,21,0,0,0,22,0,0,0,17,20,13,0,9,8,0,0,17,20,22,0,0,0,19,21,24,18,22,0,14,19,0,0,0,0,15,9,16,0,0,0,0,0,0,0,0
0,12,10,2,3,0,0,2,0,11,4,1,6,0,0,9,0,0,21,0,7,0,0,0,0,5,17,21,0,20,13,0,19,0,0,0,19,0,0,0,15,17,12,0,8,7,0,0,15,16,20,0,0,0,18,17,21,16,20,0,14,16,0,0,0,0,13,7,14,0,0,0,0,0,0,0,0
0,12,11,3,4,0,0,2,0,13,5,1,8,0,0,11,0,0,21,0,9,0,0,0,0,6,18,22,0,21,14,0,19,0,0,0,20,0,0,0,15,19,14,0,8,7,0,0,15,16,20,0,0,0,18,19,22,17,17,0,14,17,0,0,0,0,15,10,15,0,0,0,0,0,0,0,0
0,13,10,3,4,0,0,2,0,11,5,1,7,0,0,10,0,0,20,0,8,0,0,0,0,6,19,20,0,20,12,0,19,0,0,0,20,0,0,0,16,18,12,0,8,7,0,0,15,18,20,0,0,0,18,18,20,17,18,0,14,18,0,0,0,0,14,9,14,0,0,0,0,0,0,0,0
0,10,9,2,3,0,0,2,0,10,4,1,6,0,0,9,0,0,21,0,9,0,0,0,0,5,19,21,0,21,13,0,20,0,0,0,21,0,0,0,15,19,11,0,8,7,0,0,14,15,21,0,0,0,18,19,21,16,20,0,12,17,0,0,0,0,13,8,13,0,0,0,0,0,0,0,0
0,9,8,2,3,0,0,2,0,10,4,1,5,0,0,8,0,0,19,0,6,0,0,0,0,4,17,19,0,18,10,0,17,0,0,0,18,0,0,0,14,16,10,0,6,5,0,0,13,15,17,0,0,0,16,17,19,14,18,0,11,15,0,0,0,0,12,7,12,0,0,0,0,0,0,0,0
0,10,8,2,3,0,0,2,0,9,4,1,6,0,0,8,0,0,20,0,7,0,0,0,0,5,16,20,0,20,10,0,18,0,0,0,19,0,0,0,14,16,9,0,7,6,0,0,13,16,19,0,0,0,16,18,20,15,17,0,12,16,0,0,0,0,12,7,11,0,0,0,0,0,0,0,0
0,13,10,3,4,0,0,2,0,11,5,1,7,0,0,9,0,0,19,0,8,0,0,0,0,6,17,21,0,21,12,0,19,0,0,0,21,0,0,0,14,18,11,0,8,7,0,0,14,13,20,0,0,0,17,20,21,15,16,0,12,15,0,0,0,0,13,8,13,0,0,0,0,0,0,0,0
0,11,9,3,4,0,0,2,0,10,4,1,6,0,0,9,0,0,16,0,7,0,0,0,0,5,16,18,0,18,11,0,16,0,0,0,18,0,0,0,14,17,11,0,8,7,0,0,14,15,18,0,0,0,16,18,18,15,17,0,12,15,0,0,0,0,13,7,13,0,0,0,0,0,0,0,0
0,10,9,2,3,0,0,2,0,11,4,1,6,0,0,9,0,0,18,0,8,0,0,0,0,5,17,22,0,21,12,0,18,0,0,0,20,0,0,0,14,18,11,0,8,7,0,0,14,16,19,0,0,0,17,18,22,15,18,0,12,16,0,0,0,0,13,7,12,0,0,0,0,0,0,0,0
0,10,9,2,3,0,0,2,0,10,4,1,5,0,0,9,0,0,20,0,7,0,0,0,0,4,17,19,0,19,10,0,17,0,0,0,17,0,0,0,14,17,11,0,8,6,0,0,13,15,18,0,0,0,17,17,19,15,17,0,12,16,0,0,0,0,12,6,11,0,0,0,0,0,0,0,0
0,10,9,2,3,0,0,2,0,10,4,1,6,0,0,9,0,0,18,0,9,0,0,0,0,5,16,18,0,18,11,0,18,0,0,0,18,0,0,0,13,17,11,0,7,8,0,0,13,14,18,0,0,0,16,17,18,15,17,0,11,15,0,0,0,0,12,8,12,0,0,0,0,0,0,0,0
0,12,11,3,4,0,0,2,0,12,5,1,7,0,0,10,0,0,23,0,11,0,23,0,0,6,19,23,0,23,13,0,20,0,0,0,21,0,0,0,15,19,12,0,9,8,0,0,14,14,22,0,0,0,18,20,23,16,20,0,13,17,0,0,0,0,13,9,13,0,0,0,0,0,0,0,0
0,13,11,2,3,0,0,2,0,12,4,1,6,0,0,10,0,0,19,0,8,0,21,0,0,5,18,22,0,21,13,0,18,0,0,0,19,0,0,0,14,17,12,0,9,6,0,0,15,15,20,0,0,0,17,18,22,15,17,0,13,16,0,0,0,0,14,7,14,0,0,0,0,0,0,0,0
0,11,10,3,4,0,0,2,0,11,5,1,7,0,6,9,0,0,19,0,8,0,21,0,0,6,18,21,0,21,12,0,19,0,0,0,20,0,0,0,14,18,12,0,8,7,0,0,15,16,20,0,0,0,18,19,21,16,18,0,13,17,0,0,0,0,14,7,13,0,0,0,0,0,0,0,0
0,13,12,3,4,0,0,2,0,13,5,1,8,0,7,11,0,0,24,0,10,0,25,0,0,6,22,25,0,25,15,0,23,0,0,0,24,0,0,0,16,24,15,0,11,9,0,0,17,18,24,0,0,0,21,22,25,19,23,0,14,20,0,0,0,0,16,9,16,0,0,0,0,0,0,0,0
0,15,12,3,4,0,0,2,0,13,5,1,9,0,7,11,0,0,23,0,10,0,23,0,0,6,20,23,0,23,15,0,20,0,0,0,22,0,0,0,16,20,14,0,9,9,0,0,17,18,23,0,0,0,19,21,23,18,21,0,14,19,0,0,0,0,16,8,16,0,0,0,0,0,0,0,0
0,14,11,2,3,0,0,2,0,12,4,1,7,0,6,10,0,0,21,0,9,0,22,0,0,5,20,22,0,22,13,0,20,0,0,0,21,0,0,0,15,20,12,0,9,7,0,0,16,16,22,0,0,0,18,20,22,17,20,0,14,19,0,0,0,0,15,8,14,0,0,0,0,0,0,0,0
0,12,10,2,3,0,0,2,0,12,4,1,8,0,6,11,0,0,21,0,9,0,22,0,0,5,18,22,0,22,13,0,19,0,0,0,21,0,0,0,15,20,12,0,9,7,0,0,16,17,21,0,0,0,18,19,22,17,19,0,14,17,0,0,0,0,14,9,14,0,0,0,0,0,0,0,0
0,12,11,3,4,0,0,2,0,13,5,1,7,0,6,10,0,0,18,0,9,0,18,0,0,5,18,18,0,18,14,0,18,0,0,0,18,0,0,0,16,18,14,0,8,8,0,0,16,16,18,0,0,0,18,18,18,17,18,0,14,18,0,0,0,0,16,8,15,0,0,0,0,0,0,0,0
0,10,9,2,3,0,0,2,0,10,4,1,6,0,5,9,0,0,16,0,7,0,16,0,0,5,16,16,0,16,10,0,16,0,0,0,16,0,0,0,13,16,10,0,7,7,0,0,13,12,16,0,0,0,16,16,16,14,16,0,11,15,0,0,0,0,12,8,11,0,0,0,0,0,0,0,0
0,13,12,3,4,0,0,2,0,13,5,1,8,0,7,11,0,0,17,0,10,0,17,0,0,6,17,17,0,17,13,0,17,0,0,0,17,0,0,0,16,17,14,0,9,8,0,0,16,17,17,0,0,0,17,17,17,17,17,0,14,17,0,0,0,0,16,9,15,0,0,0,0,0,0,0,0
0,10,11,3,4,0,0,2,0,14,5,1,7,0,6,12,0,0,21,0,9,0,22,0,0,5,20,22,0,22,14,0,20,0,0,0,22,0,0,0,16,19,13,0,8,7,0,0,17,19,22,0,0,0,19,21,22,18,20,0,16,19,0,0,0,0,16,8,15,0,0,0,0,0,0,0,0
0,10,10,3,4,0,0,2,0,11,4,1,7,0,6,10,0,0,21,0,9,0,22,0,0,5,19,22,0,22,13,0,20,16,0,0,21,0,0,0,14,20,11,0,8,7,0,0,15,15,21,0,0,0,19,20,22,17,19,0,0,18,0,0,0,0,12,8,13,0,0,0,0,0,0,0,0
0,9,10,3,4,0,0,2,0,11,5,1,7,0,6,10,0,0,19,0,8,0,19,0,0,6,17,19,0,19,11,0,18,15,0,0,19,0,0,0,12,17,11,0,9,8,0,0,14,15,19,0,0,0,16,18,19,14,17,0,0,15,0,0,0,0,13,8,12,0,0,0,0,0,0,0,0
0,10,9,2,3,0,0,2,0,11,4,1,7,0,5,9,0,0,18,0,7,0,18,0,0,6,16,18,0,18,12,0,16,15,0,0,18,0,0,0,14,16,12,0,8,7,0,0,14,16,17,0,0,0,16,17,18,15,16,0,0,15,0,0,0,0,13,8,13,0,0,0,0,0,0,0,0
0,10,10,3,4,0,0,2,0,13,5,1,7,0,6,11,0,0,24,0,10,0,24,0,0,6,22,24,0,24,12,0,21,21,0,0,23,0,0,0,17,23,12,0,9,8,0,0,16,17,23,0,0,0,21,22,24,18,20,0,0,19,0,0,0,0,15,7,14,0,0,0,0,0,0,0,0
0,10,11,3,4,0,0,2,0,12,5,1,8,0,7,10,0,0,20,0,10,0,20,0,0,6,19,20,0,20,13,0,20,16,0,0,20,0,0,0,14,19,12,0,9,8,0,0,15,16,20,0,0,0,18,20,20,16,19,0,0,17,0,0,0,0,13,8,13,0,0,0,0,0,0,0,0
0,12,12,2,4,0,0,3,0,13,5,1,9,0,7,11,0,0,21,0,10,0,23,0,0,6,19,23,0,23,14,0,21,17,0,0,21,0,0,0,15,18,14,0,12,10,0,0,16,16,22,0,0,0,19,20,23,17,20,0,0,18,0,0,0,0,15,8,14,0,0,0,0,0,0,0,0
0,7,8,3,4,0,0,2,0,10,5,1,7,0,6,9,0,0,19,0,8,0,20,0,0,6,16,20,0,20,11,0,19,18,0,0,19,0,0,0,13,16,10,0,8,7,0,0,14,12,19,0,0,0,17,19,20,15,18,0,0,16,0,0,0,0,11,7,12,0,0,0,0,0,0,0,0
0,11,11,3,4,0,0,2,0,12,5,1,8,0,7,11,0,0,23,0,10,0,25,0,0,6,21,25,0,25,14,0,21,18,0,0,24,0,0,0,16,20,13,0,9,8,0,25,17,17,23,0,0,0,19,22,25,18,21,0,0,18,0,0,0,0,15,8,15,0,0,0,0,0,0,0,0
0,11,10,2,3,0,0,2,0,12,4,1,7,0,5,11,0,0,21,0,9,0,23,0,0,5,18,23,0,22,13,0,19,16,0,0,21,0,0,0,14,19,13,0,9,6,0,23,15,14,21,0,0,0,18,20,23,16,21,0,0,17,0,0,0,0,14,8,14,0,0,0,0,0,0,0,0
0,10,9,3,0,4,0,2,0,12,5,1,8,0,6,10,0,0,21,0,8,0,21,0,0,0,19,21,0,21,11,0,19,19,0,0,19,0,0,0,15,18,13,0,9,9,0,21,15,14,20,0,0,0,18,19,21,16,19,0,0,17,0,0,0,0,14,7,13,0,0,0,0,0,0,0,0
0,10,10,3,0,4,0,2,0,11,5,1,7,0,6,10,0,0,18,0,8,0,21,0,0,0,18,22,0,20,11,0,17,14,0,0,19,0,0,0,14,17,11,0,9,8,0,22,16,14,20,0,0,0,18,18,21,15,17,0,0,16,0,0,0,0,13,8,12,0,0,0,0,0,0,0,0
0,13,12,3,0,4,0,2,0,13,5,1,9,0,6,11,0,0,23,0,8,0,25,0,0,0,20,26,0,24,15,0,22,18,0,0,21,0,0,0,17,17,14,0,10,9,0,27,18,18,23,0,0,0,19,21,27,18,22,0,0,19,0,0,0,0,16,7,16,0,0,0,0,0,0,0,0
0,8,9,3,0,4,0,2,0,10,5,1,7,0,6,9,0,0,18,0,8,0,20,0,0,0,16,20,0,20,11,0,18,14,0,0,18,0,0,0,13,14,10,0,9,7,0,20,14,14,20,0,0,0,17,18,20,15,19,0,0,16,0,0,0,0,12,7,12,0,0,0,0,0,0,0,0
0,8,8,2,0,3,0,2,0,9,4,1,6,0,5,8,0,0,18,0,7,0,18,0,0,0,15,18,0,18,9,0,16,14,0,0,16,0,0,0,11,12,9,0,7,7,0,18,13,16,17,0,0,0,15,16,18,14,16,0,0,15,0,0,0,0,11,6,10,0,0,0,0,0,0,0,0
0,11,10,3,0,4,0,2,0,12,5,1,7,0,6,10,0,0,22,0,8,0,22,0,0,0,19,22,0,22,12,0,20,18,0,0,21,0,0,0,17,16,13,0,10,9,0,22,17,17,22,0,0,0,21,20,22,18,21,0,0,18,0,0,0,0,15,8,14,0,0,0,0,0,0,0,0
0,9,8,3,0,4,0,2,0,10,5,1,7,0,6,9,0,0,17,0,7,0,18,0,0,0,16,18,0,18,10,0,17,14,0,0,18,0,0,0,12,13,10,0,8,9,0,18,13,13,18,0,0,0,16,17,18,15,18,0,0,15,0,0,0,0,11,8,11,0,0,0,0,0,0,0,0
0,9,9,3,0,4,0,2,0,10,5,1,7,0,6,9,0,0,18,0,7,0,21,0,0,0,17,22,0,20,11,0,18,15,0,0,18,0,0,0,13,14,10,0,8,7,0,22,14,14,19,0,0,0,16,17,22,15,18,0,0,15,0,0,0,0,12,8,11,0,0,0,0,0,0,0,0
0,9,9,3,0,4,0,2,0,10,5,1,7,0,6,9,0,0,19,0,9,0,21,0,0,0,19,21,0,21,11,0,18,18,0,0,19,0,0,0,14,12,10,0,9,8,0,21,15,13,20,0,0,0,17,18,21,16,17,0,0,16,0,0,0,0,13,8,12,0,0,0,0,0,0,0,0
0,11,10,3,0,4,0,2,0,12,5,1,7,0,6,9,0,0,22,0,8,0,24,0,0,0,19,24,0,23,13,0,20,15,0,0,21,0,0,0,16,17,11,0,8,7,0,24,18,16,22,0,0,0,20,21,24,18,20,0,0,19,0,0,0,0,15,8,14,0,0,0,0,0,0,0,0
0,7,8,3,0,3,0,2,0,10,4,1,6,0,5,9,0,0,18,0,7,0,20,0,0,0,16,20,0,20,11,0,18,14,0,0,19,0,0,0,13,14,9,0,6,6,0,20,15,19,19,0,0,0,16,18,20,16,19,0,0,17,0,0,0,0,12,8,12,0,0,0,0,0,0,0,0
0,9,11,3,4,0,0,2,0,12,5,1,8,0,6,11,0,0,22,0,10,0,23,0,0,7,18,23,0,23,14,0,19,17,0,0,22,0,0,0,14,16,13,0,9,8,0,23,16,16,21,0,0,0,19,19,23,18,20,0,0,17,0,0,0,0,15,9,15,0,0,0,0,0,0,0,0
